Exercice;I_F;D_R;Nature;Sous-fontion;Montant;Libellé nature;Libellé fonction;
2012;F;01;60612;422;376500,00;ENERGIE ET ELECTRICITE;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60612;64;181600,00;ENERGIE ET ELECTRICITE;CRECHES ET GARDERIES
2012;F;01;60612;814;1997000,00;ENERGIE ET ELECTRICITE;ECLAIRAGE PUBLIC
2012;F;01;60612;816;500,00;ENERGIE ET ELECTRICITE;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;60612;821;210000,00;ENERGIE ET ELECTRICITE;EQUIPEMENTS DE VOIRIE
2012;F;01;60612;822;4000,00;ENERGIE ET ELECTRICITE;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60612;823;167900,00;ENERGIE ET ELECTRICITE;ESPACES VERTS URBAINS
2012;F;01;60612;91;82600,00;ENERGIE ET ELECTRICITE;FOIRES ET MARCHES
2012;F;01;60613;020;9000,00;CHAUFFAGE URBAIN;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60613;211;8700,00;CHAUFFAGE URBAIN;ECOLES MATERNELLES
2012;F;01;60613;412;10200,00;CHAUFFAGE URBAIN;STADES
2012;F;01;60621;020;119200,00;COMBUSTIBLES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60621;026;11000,00;COMBUSTIBLES;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60621;822;3500,00;COMBUSTIBLES;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60622;020;545468,00;CARBURANTS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60622;026;100,00;CARBURANTS;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60622;40;460,00;CARBURANTS;SERVICES COMMUNS
2012;F;01;60622;823;16000,00;CARBURANTS;ESPACES VERTS URBAINS
2012;F;01;60623;020;11000,00;ALIMENTATION;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60623;024;25000,00;ALIMENTATION;FETES ET CEREMONIES
2012;F;01;60623;048;10000,00;ALIMENTATION;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;60623;112;8500,00;ALIMENTATION;POLICE MUNICIPALE
2012;F;01;60623;251;2438930,00;ALIMENTATION;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;60623;313;2000,00;ALIMENTATION;THEATRES
2012;F;01;60623;421;50000,00;ALIMENTATION;CENTRES DE LOISIRS
2012;F;01;60623;422;68540,00;ALIMENTATION;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60623;520;100,00;ALIMENTATION;SERVICES COMMUNS
2012;F;01;60623;64;499600,00;ALIMENTATION;CRECHES ET GARDERIES
2012;F;01;60623;823;250100,00;ALIMENTATION;ESPACES VERTS URBAINS
2012;F;01;60624;020;1200,00;PRODUITS DE TRAITEMENT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60624;12;1200,00;PRODUITS DE TRAITEMENT;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;60624;323;70,00;PRODUITS DE TRAITEMENT;ARCHIVES
2012;F;01;60624;820;100,00;PRODUITS DE TRAITEMENT;SERVICES COMMUNS
2012;F;01;60624;822;1500,00;PRODUITS DE TRAITEMENT;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60624;823;15000,00;PRODUITS DE TRAITEMENT;ESPACES VERTS URBAINS
2012;F;01;60628;020;341657,00;AUTRES FOURNITURES NON STOCKEES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60628;022;1250,00;AUTRES FOURNITURES NON STOCKEES;ADMINISTRATION GENERALE DE L'ETAT
2012;F;01;60628;024;49254,00;AUTRES FOURNITURES NON STOCKEES;FETES ET CEREMONIES
2012;F;01;60628;025;200,00;AUTRES FOURNITURES NON STOCKEES;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
2012;F;01;60628;026;3000,00;AUTRES FOURNITURES NON STOCKEES;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60628;048;3000,00;AUTRES FOURNITURES NON STOCKEES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;60628;112;8000,00;AUTRES FOURNITURES NON STOCKEES;POLICE MUNICIPALE
2012;F;01;60628;12;13250,00;AUTRES FOURNITURES NON STOCKEES;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;60628;211;65052,00;AUTRES FOURNITURES NON STOCKEES;ECOLES MATERNELLES
2012;F;01;60628;212;69205,00;AUTRES FOURNITURES NON STOCKEES;ECOLES PRIMAIRES
2012;F;01;60628;251;262175,00;AUTRES FOURNITURES NON STOCKEES;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;60628;30;14000,00;AUTRES FOURNITURES NON STOCKEES;SERVICES COMMUNS
2012;F;01;60628;314;5000,00;AUTRES FOURNITURES NON STOCKEES;CINEMAS ET AUTRES SALLES DE SPECTACLES
2012;F;01;60628;323;350,00;AUTRES FOURNITURES NON STOCKEES;ARCHIVES
2012;F;01;60628;411;60510,00;AUTRES FOURNITURES NON STOCKEES;SALLES DE SPORT, GYMNASES
2012;F;01;60628;412;46550,00;AUTRES FOURNITURES NON STOCKEES;STADES
2012;F;01;60628;415;3260,00;AUTRES FOURNITURES NON STOCKEES;MANIFESTATIONS SPORTIVES
2012;F;01;60628;421;101790,00;AUTRES FOURNITURES NON STOCKEES;CENTRES DE LOISIRS
2012;F;01;60628;422;18012,00;AUTRES FOURNITURES NON STOCKEES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60628;64;25940,00;AUTRES FOURNITURES NON STOCKEES;CRECHES ET GARDERIES
2012;F;01;60628;814;176988,00;AUTRES FOURNITURES NON STOCKEES;ECLAIRAGE PUBLIC
2012;F;01;60628;816;150,00;AUTRES FOURNITURES NON STOCKEES;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;60628;820;1665,50;AUTRES FOURNITURES NON STOCKEES;SERVICES COMMUNS
2012;F;01;60628;821;10460,00;AUTRES FOURNITURES NON STOCKEES;EQUIPEMENTS DE VOIRIE
2012;F;01;60628;822;26650,00;AUTRES FOURNITURES NON STOCKEES;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60628;823;184160,00;AUTRES FOURNITURES NON STOCKEES;ESPACES VERTS URBAINS
2012;F;01;60628;91;15000,00;AUTRES FOURNITURES NON STOCKEES;FOIRES ET MARCHES
2012;F;01;60631;020;335774,00;FOURNITURES D'ENTRETIEN;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60631;022;300,00;FOURNITURES D'ENTRETIEN;ADMINISTRATION GENERALE DE L'ETAT
2012;F;01;60631;024;3135,00;FOURNITURES D'ENTRETIEN;FETES ET CEREMONIES
2012;F;01;60631;026;700,00;FOURNITURES D'ENTRETIEN;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60631;048;1200,00;FOURNITURES D'ENTRETIEN;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;60631;12;1650,00;FOURNITURES D'ENTRETIEN;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;60631;211;49212,00;FOURNITURES D'ENTRETIEN;ECOLES MATERNELLES
2012;F;01;60631;212;56321,00;FOURNITURES D'ENTRETIEN;ECOLES PRIMAIRES
2012;F;01;60631;251;106352,00;FOURNITURES D'ENTRETIEN;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;60631;30;400,00;FOURNITURES D'ENTRETIEN;SERVICES COMMUNS
2012;F;01;60631;313;3000,00;FOURNITURES D'ENTRETIEN;THEATRES
2012;F;01;60631;323;340,00;FOURNITURES D'ENTRETIEN;ARCHIVES
2012;F;01;60631;411;22340,00;FOURNITURES D'ENTRETIEN;SALLES DE SPORT, GYMNASES
2012;F;01;60631;412;9310,00;FOURNITURES D'ENTRETIEN;STADES
2012;F;01;60631;421;6109,00;FOURNITURES D'ENTRETIEN;CENTRES DE LOISIRS
2012;F;01;60631;422;26673,00;FOURNITURES D'ENTRETIEN;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60631;64;47100,00;FOURNITURES D'ENTRETIEN;CRECHES ET GARDERIES
2012;F;01;60631;813;1500,00;FOURNITURES D'ENTRETIEN;PROPRETE URBAINE
2012;F;01;60631;814;450,80;FOURNITURES D'ENTRETIEN;ECLAIRAGE PUBLIC
2012;F;01;60631;816;100,00;FOURNITURES D'ENTRETIEN;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;60631;821;2000,00;FOURNITURES D'ENTRETIEN;EQUIPEMENTS DE VOIRIE
2012;F;01;60631;822;6650,00;FOURNITURES D'ENTRETIEN;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60631;823;19800,00;FOURNITURES D'ENTRETIEN;ESPACES VERTS URBAINS
2012;F;01;60631;91;750,00;FOURNITURES D'ENTRETIEN;FOIRES ET MARCHES
2012;F;01;60632;020;545722,00;FOURNITURES DE PETIT EQUIPEMENT;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60632;022;1800,00;FOURNITURES DE PETIT EQUIPEMENT;ADMINISTRATION GENERALE DE L'ETAT
2012;F;01;60632;024;39254,00;FOURNITURES DE PETIT EQUIPEMENT;FETES ET CEREMONIES
2012;F;01;60632;026;2000,00;FOURNITURES DE PETIT EQUIPEMENT;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60632;048;3000,00;FOURNITURES DE PETIT EQUIPEMENT;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;60632;112;11000,00;FOURNITURES DE PETIT EQUIPEMENT;POLICE MUNICIPALE
2012;F;01;60632;12;3200,00;FOURNITURES DE PETIT EQUIPEMENT;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;60632;211;93100,00;FOURNITURES DE PETIT EQUIPEMENT;ECOLES MATERNELLES
2012;F;01;60632;212;61740,00;FOURNITURES DE PETIT EQUIPEMENT;ECOLES PRIMAIRES
2012;F;01;60632;251;53555,00;FOURNITURES DE PETIT EQUIPEMENT;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;60632;30;29390,00;FOURNITURES DE PETIT EQUIPEMENT;SERVICES COMMUNS
2012;F;01;60632;313;20000,00;FOURNITURES DE PETIT EQUIPEMENT;THEATRES
2012;F;01;60632;314;3000,00;FOURNITURES DE PETIT EQUIPEMENT;CINEMAS ET AUTRES SALLES DE SPECTACLES
2012;F;01;60632;323;4400,00;FOURNITURES DE PETIT EQUIPEMENT;ARCHIVES
2012;F;01;60632;411;51200,00;FOURNITURES DE PETIT EQUIPEMENT;SALLES DE SPORT, GYMNASES
2012;F;01;60632;412;32580,00;FOURNITURES DE PETIT EQUIPEMENT;STADES
2012;F;01;60632;415;9310,00;FOURNITURES DE PETIT EQUIPEMENT;MANIFESTATIONS SPORTIVES
2012;F;01;60632;421;55102,00;FOURNITURES DE PETIT EQUIPEMENT;CENTRES DE LOISIRS
2012;F;01;60632;422;45091,00;FOURNITURES DE PETIT EQUIPEMENT;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60632;64;67350,00;FOURNITURES DE PETIT EQUIPEMENT;CRECHES ET GARDERIES
2012;F;01;60632;810;2000,00;FOURNITURES DE PETIT EQUIPEMENT;SERVICES COMMUNS
2012;F;01;60632;813;220,00;FOURNITURES DE PETIT EQUIPEMENT;PROPRETE URBAINE
2012;F;01;60632;814;149000,00;FOURNITURES DE PETIT EQUIPEMENT;ECLAIRAGE PUBLIC
2012;F;01;60632;816;900,00;FOURNITURES DE PETIT EQUIPEMENT;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;60632;821;51025,00;FOURNITURES DE PETIT EQUIPEMENT;EQUIPEMENTS DE VOIRIE
2012;F;01;60632;822;8250,00;FOURNITURES DE PETIT EQUIPEMENT;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60632;823;186200,00;FOURNITURES DE PETIT EQUIPEMENT;ESPACES VERTS URBAINS
2012;F;01;60632;824;100,00;FOURNITURES DE PETIT EQUIPEMENT;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2012;F;01;60632;91;5000,00;FOURNITURES DE PETIT EQUIPEMENT;FOIRES ET MARCHES
2012;F;01;60633;40;1860,00;FOURNITURES DE VOIRIE;SERVICES COMMUNS
2012;F;01;60633;821;450,00;FOURNITURES DE VOIRIE;EQUIPEMENTS DE VOIRIE
2012;F;01;60633;822;22000,00;FOURNITURES DE VOIRIE;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60633;823;500,00;FOURNITURES DE VOIRIE;ESPACES VERTS URBAINS
2012;F;01;60636;020;52824,00;VETEMENTS DE TRAVAIL;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;60636;024;14825,00;VETEMENTS DE TRAVAIL;FETES ET CEREMONIES
2012;F;01;60636;026;11000,00;VETEMENTS DE TRAVAIL;CIMETIERES ET POMPES FUNEBRES
2012;F;01;60636;048;1050,00;VETEMENTS DE TRAVAIL;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;60636;112;96900,00;VETEMENTS DE TRAVAIL;POLICE MUNICIPALE
2012;F;01;60636;12;1220,00;VETEMENTS DE TRAVAIL;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;60636;213;66158,00;VETEMENTS DE TRAVAIL;CLASSES REGROUPEES
2012;F;01;60636;251;23590,00;VETEMENTS DE TRAVAIL;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;60636;30;1200,00;VETEMENTS DE TRAVAIL;SERVICES COMMUNS
2012;F;01;60636;323;490,00;VETEMENTS DE TRAVAIL;ARCHIVES
2012;F;01;60636;40;10240,00;VETEMENTS DE TRAVAIL;SERVICES COMMUNS
2012;F;01;60636;415;9310,00;VETEMENTS DE TRAVAIL;MANIFESTATIONS SPORTIVES
2012;F;01;60636;422;2000,00;VETEMENTS DE TRAVAIL;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;60636;64;30000,00;VETEMENTS DE TRAVAIL;CRECHES ET GARDERIES
2012;F;01;60636;810;4500,00;VETEMENTS DE TRAVAIL;SERVICES COMMUNS
2012;F;01;60636;813;770,00;VETEMENTS DE TRAVAIL;PROPRETE URBAINE
2012;F;01;60636;814;6566,00;VETEMENTS DE TRAVAIL;ECLAIRAGE PUBLIC
2012;F;01;60636;816;300,00;VETEMENTS DE TRAVAIL;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;60636;820;300,00;VETEMENTS DE TRAVAIL;SERVICES COMMUNS
2012;F;01;60636;821;7000,00;VETEMENTS DE TRAVAIL;EQUIPEMENTS DE VOIRIE
2012;F;01;60636;822;8000,00;VETEMENTS DE TRAVAIL;VOIRIE COMMUNALE ET ROUTES
2012;F;01;60636;823;40000,00;VETEMENTS DE TRAVAIL;ESPACES VERTS URBAINS
2012;F;01;60636;91;2000,00;VETEMENTS DE TRAVAIL;FOIRES ET MARCHES
2012;F;01;6064;020;592305,00;FOURNITURES ADMINISTRATIVES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;6064;022;37300,00;FOURNITURES ADMINISTRATIVES;ADMINISTRATION GENERALE DE L'ETAT
2012;F;01;6064;024;4300,00;FOURNITURES ADMINISTRATIVES;FETES ET CEREMONIES
2012;F;01;6064;026;2500,00;FOURNITURES ADMINISTRATIVES;CIMETIERES ET POMPES FUNEBRES
2012;F;01;6064;048;1700,00;FOURNITURES ADMINISTRATIVES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;6064;112;10000,00;FOURNITURES ADMINISTRATIVES;POLICE MUNICIPALE
2012;F;01;6064;12;4300,00;FOURNITURES ADMINISTRATIVES;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;6064;212;203000,00;FOURNITURES ADMINISTRATIVES;ECOLES PRIMAIRES
2012;F;01;6064;213;7541,00;FOURNITURES ADMINISTRATIVES;CLASSES REGROUPEES
2012;F;01;6064;251;38285,00;FOURNITURES ADMINISTRATIVES;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;6064;30;3996,53;FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
2012;F;01;6064;313;6000,00;FOURNITURES ADMINISTRATIVES;THEATRES
2012;F;01;6064;314;1000,00;FOURNITURES ADMINISTRATIVES;CINEMAS ET AUTRES SALLES DE SPECTACLES
2012;F;01;6064;323;28038,00;FOURNITURES ADMINISTRATIVES;ARCHIVES
2012;F;01;6064;40;8400,00;FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
2012;F;01;6064;421;12342,00;FOURNITURES ADMINISTRATIVES;CENTRES DE LOISIRS
2012;F;01;6064;422;34264,00;FOURNITURES ADMINISTRATIVES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;6064;520;100,00;FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
2012;F;01;6064;64;15500,00;FOURNITURES ADMINISTRATIVES;CRECHES ET GARDERIES
2012;F;01;6064;810;4800,00;FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
2012;F;01;6064;813;1200,00;FOURNITURES ADMINISTRATIVES;PROPRETE URBAINE
2012;F;01;6064;814;2646,00;FOURNITURES ADMINISTRATIVES;ECLAIRAGE PUBLIC
2012;F;01;6064;816;3500,00;FOURNITURES ADMINISTRATIVES;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;6064;820;25797,00;FOURNITURES ADMINISTRATIVES;SERVICES COMMUNS
2012;F;01;6064;821;5170,00;FOURNITURES ADMINISTRATIVES;EQUIPEMENTS DE VOIRIE
2012;F;01;6064;822;14500,00;FOURNITURES ADMINISTRATIVES;VOIRIE COMMUNALE ET ROUTES
2012;F;01;6064;823;11100,00;FOURNITURES ADMINISTRATIVES;ESPACES VERTS URBAINS
2012;F;01;6064;824;2000,00;FOURNITURES ADMINISTRATIVES;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2012;F;01;6064;91;4000,00;FOURNITURES ADMINISTRATIVES;FOIRES ET MARCHES
2012;F;01;6065;020;2000,00;LIVRES DISQUES CASSETTES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;6065;048;196,00;LIVRES DISQUES CASSETTES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;6065;211;15200,00;LIVRES DISQUES CASSETTES;ECOLES MATERNELLES
2012;F;01;6065;212;47025,00;LIVRES DISQUES CASSETTES;ECOLES PRIMAIRES
2012;F;01;6065;251;7500,00;LIVRES DISQUES CASSETTES;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;6065;30;30000,00;LIVRES DISQUES CASSETTES;SERVICES COMMUNS
2012;F;01;6065;313;1500,00;LIVRES DISQUES CASSETTES;THEATRES
2012;F;01;6065;323;1470,00;LIVRES DISQUES CASSETTES;ARCHIVES
2012;F;01;6065;421;465,00;LIVRES DISQUES CASSETTES;CENTRES DE LOISIRS
2012;F;01;6067;211;539241,00;FOURNITURES SCOLAIRES;ECOLES MATERNELLES
2012;F;01;6067;422;26500,00;FOURNITURES SCOLAIRES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;6068;422;7000,00;AUTRES MATIERES ET FOURNITURES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;611;020;733745,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;611;025;2000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
2012;F;01;611;026;2000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;CIMETIERES ET POMPES FUNEBRES
2012;F;01;611;112;118500,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;POLICE MUNICIPALE
2012;F;01;611;12;125000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;611;212;27720,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ECOLES PRIMAIRES
2012;F;01;611;251;4200,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;611;30;20000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;SERVICES COMMUNS
2012;F;01;611;323;26300,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ARCHIVES
2012;F;01;611;415;9310,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;MANIFESTATIONS SPORTIVES
2012;F;01;611;520;78500,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;SERVICES COMMUNS
2012;F;01;611;813;19132084,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;PROPRETE URBAINE
2012;F;01;611;816;6500,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;AUTRES RESEAUX ET SERVICES DIVERS
2012;F;01;611;822;1213000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;VOIRIE COMMUNALE ET ROUTES
2012;F;01;611;823;8700,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;ESPACES VERTS URBAINS
2012;F;01;611;91;15000,00;CONTRATS DE PRESTATIONS DE SERVICES AVEC DES ENTREPRISES;FOIRES ET MARCHES
2012;F;01;6132;020;1233371,00;LOCATIONS IMMOBILIERES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;6132;112;67100,00;LOCATIONS IMMOBILIERES;POLICE MUNICIPALE
2012;F;01;6132;40;46550,00;LOCATIONS IMMOBILIERES;SERVICES COMMUNS
2012;F;01;6132;422;7500,00;LOCATIONS IMMOBILIERES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;6132;90;675000,00;LOCATIONS IMMOBILIERES;INTERVENTIONS ECONOMIQUES
2012;F;01;6135;020;20910,00;LOCATIONS MOBILIERES;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;6135;023;20000,00;LOCATIONS MOBILIERES;INFORMATION, COMMUNICATION, PUBLICITE
2012;F;01;6135;024;12420,00;LOCATIONS MOBILIERES;FETES ET CEREMONIES
2012;F;01;6135;025;40000,00;LOCATIONS MOBILIERES;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
2012;F;01;6135;026;8000,00;LOCATIONS MOBILIERES;CIMETIERES ET POMPES FUNEBRES
2012;F;01;6135;048;4900,00;LOCATIONS MOBILIERES;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2012;F;01;6135;112;4000,00;LOCATIONS MOBILIERES;POLICE MUNICIPALE
2012;F;01;6135;211;63700,00;LOCATIONS MOBILIERES;ECOLES MATERNELLES
2012;F;01;6135;212;193140,00;LOCATIONS MOBILIERES;ECOLES PRIMAIRES
2012;F;01;6135;251;50000,00;LOCATIONS MOBILIERES;HEBERGEMENT ET RESTAURATION SCOLAIRE
2012;F;01;6135;30;131406,00;LOCATIONS MOBILIERES;SERVICES COMMUNS
2012;F;01;6135;313;20000,00;LOCATIONS MOBILIERES;THEATRES
2012;F;01;6135;314;32000,00;LOCATIONS MOBILIERES;CINEMAS ET AUTRES SALLES DE SPECTACLES
2012;F;01;6135;40;86720,00;LOCATIONS MOBILIERES;SERVICES COMMUNS
2012;F;01;6135;415;46550,00;LOCATIONS MOBILIERES;MANIFESTATIONS SPORTIVES
2012;F;01;6135;422;14000,00;LOCATIONS MOBILIERES;AUTRES ACTIVITES POUR LES JEUNES
2012;F;01;6135;520;30000,00;LOCATIONS MOBILIERES;SERVICES COMMUNS
2012;F;01;6135;823;5000,00;LOCATIONS MOBILIERES;ESPACES VERTS URBAINS
2012;F;01;6135;90;44600,00;LOCATIONS MOBILIERES;INTERVENTIONS ECONOMIQUES
2012;F;01;6135;91;399500,00;LOCATIONS MOBILIERES;FOIRES ET MARCHES
2012;F;01;614;020;999750,00;CHARGES LOCATIVES ET DE COPROPRIETE;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;614;12;580,00;CHARGES LOCATIVES ET DE COPROPRIETE;HYGIENE ET SALUBRITE PUBLIQUE
2012;F;01;614;411;13960,00;CHARGES LOCATIVES ET DE COPROPRIETE;SALLES DE SPORT, GYMNASES
2012;F;01;61521;020;51775,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2012;F;01;61521;026;16000,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;CIMETIERES ET POMPES FUNEBRES
2012;F;01;61521;211;44100,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;ECOLES MATERNELLES
2012;F;01;61521;212;42826,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;ECOLES PRIMAIRES
2012;F;01;61521;30;4000,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;SERVICES COMMUNS
2012;F;01;61521;412;133100,00;ENTRETIEN ET REPARATIONS SUR TERRAINS;STADES
